from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
1394;2393;380;66.66666666666667;243;88:129,9:60,7:54;3
1395;2483;232;0.0;26;39:26;3
1396;2477;483;60.0;25;39:25;3
1397;3349;376;60.0;24;42:24;3
1397;2487;3944;750.0;2;54:2;3
1398;2102;269;60.0;47;42:47;3
1399;1401;125;0.0;74;8:74;3
1399;1406;123;0.0;39;24:39;3
1400;2633;219;48.8780487804878;205;8:76,24:38,44:38,7:53;3
1401;1726;180;60.0;74;8:74;3
1402;2450;488;120.0;173;3:173;0
1402;3059;397;60.0;169;3:169;0
1404;2602;361;60.0;41;33:41;3
1405;2235;445;68.57142857142857;56;40:56;3
1406;2235;445;73.84615384615384;39;24:39;3
1408;1400;85;60.0;38;24:38;3
1409;1400;72;18.94736842105263;38;44:38;3
1410;1400;44;0.0;53;7:53;3
1411;2231;415;60.0;101;41:72,94:29;3
1412;2567;1062;120.0;28;94:28;3
1412;2311;300;48.0;75;41:75;3
1413;3517;282;57.63157894736842;152;8:74,24:39,44:39;3
1414;2898;333;84.47368421052632;152;8:76,24:38,44:38;3
1415;3424;291;60.0;56;93:46,31:10;3
1416;3019;265;10.526315789473685;57;93:44,31:13;3
1416;1149;228;30.0;2;80:1,69:1;3
1417;2920;401;25.53191489361702;47;32:47;3
1418;1293;600;90.0;50;32:50;3
1419;3403;316;60.0;37;73:2,38:35;3
1420;2545;486;69.72972972972973;37;38:37;3
1420;2427;245;60.0;4;73:2,52:2;3
1421;1103;920;120.0;3;20:3;3
1422;3089;694;60.0;3;20:3;3
1423;1146;231;39.04761904761905;63;36:62,62:1;3
1425;3036;643;87.8048780487805;41;29:41;3
1426;1187;536;60.0;41;29:41;3
1427;3413;1294;360.0;1;74:1;3
1428;2412;304;11.0;60;6:60;3
1429;2650;442;92.54237288135593;59;6:59;3
1430;3397;240;68.0;60;6:60;3
1431;1982;366;86.44067796610169;59;6:59;3
1432;2352;342;60.0;129;88:129;3
1433;3155;286;66.66666666666667;126;88:126;3
1434;3124;452;60.0;57;40:56,59:1;3
1435;3384;269;60.0;57;40:55,86:1,71:1;3
1436;2782;474;60.0;2;20:2;3
1437;1358;443;60.0;1;20:1;3
1438;2930;315;60.530973451327434;113;16:48,32:50,18:15;3
1439;2303;2722;452.0;15;18:15;3
1440;1629;299;56.57142857142857;35;38:35;3
1440;1565;681;120.0;1;62:1;3
1441;1965;742;120.0;1;62:1;3
1441;1462;355;45.4054054054054;37;38:37;3
1442;1272;241;23.389830508474578;118;24:40,23:78;3
1443;3355;277;57.94871794871795;117;24:39,23:78;3
1444;1615;391;60.0;95;24:39,40:56;3
1445;2721;199;60.0;55;40:55;3
1445;2893;220;55.5;40;24:40;3
1446;1292;446;1.2765957446808511;47;32:47;3
1447;3008;263;39.6;50;32:50;3
1448;3008;166;50.0;48;16:48;3
1449;1341;242;60.0;48;16:48;3
1450;3000;445;87.14285714285714;42;27:11,39:31;3
1450;1857;1002;120.0;1;39:1;3
1451;1830;479;60.0;33;39:33;3
1451;1831;402;60.0;11;27:11;3
1452;2971;947;60.0;11;27:11;3
1453;1832;673;120.0;11;27:11;3
1454;2482;441;120.0;25;39:25;3
