stop_I;lat;lon;name
214;38.779063;-9.116294;AV. DOUTOR ALFREDO BENSAÚDE
215;38.753626;-9.125939;AV. DOUTOR ARLINDO VICENTE
216;38.753727;-9.126067;AV. DOUTOR ARLINDO VICENTE
217;38.7529;-9.126274;AV. DOUTOR ARLINDO VICENTE
218;38.752793;-9.126446;AV. DOUTOR ARLINDO VICENTE
219;38.753727;-9.114232;AV. DOUTOR AUGUSTO CASTRO
220;38.711398;-9.208537;AV. DOUTOR MÁRIO MOUTINHO
221;38.711528;-9.20844;AV. DOUTOR MÁRIO MOUTINHO
222;38.755094;-9.113547;AV. DR. AUGUSTO CASTRO/ISEL
223;38.755985;-9.113618;AV. DR. AUGUSTO CASTRO/ISEL
224;38.755599;-9.112828;AV. DR. AUGUSTO CASTRO/ISEL
225;38.75651;-9.113351;AV. DR. AUGUSTO CASTRO/ISEL
226;38.756676;-9.11324;AV. DR. AUGUSTO CASTRO/ISEL
227;38.727463;-9.145783;AV. DUQUE DE LOULÉ
228;38.727757;-9.145792;AV. DUQUE DE LOULÉ
229;38.749131;-9.136327;AV. ESTADOS UNIDOS DA AMÉRICA
230;38.748711;-9.146651;AV. ESTADOS UNIDOS DA AMÉRICA
231;38.748977;-9.132888;AV. ESTADOS UNIDOS DA AMÉRICA
232;38.748643;-9.132049;AV. ESTADOS UNIDOS DA AMÉRICA
233;38.758548;-9.097302;AV. FERNANDO PESSOA
234;38.758483;-9.097139;AV. FERNANDO PESSOA
235;38.728781;-9.147763;AV. FONTES PEREIRA DE MELO
236;38.72861;-9.148146;AV. FONTES PEREIRA DE MELO
237;38.746143;-9.136481;AV. FREI MIGUEL CONTREIRAS
238;38.745803;-9.13712;AV. FREI MIGUEL CONTREIRAS
239;38.724902;-9.128462;AV. GENERAL ROÇADAS
240;38.724885;-9.128621;AV. GENERAL ROÇADAS
241;38.751435;-9.19749;AV. GOMES PEREIRA
242;38.750586;-9.198588;AV. GOMES PEREIRA
243;38.750693;-9.198647;AV. GOMES PEREIRA
244;38.749779;-9.197506;AV. GOMES PEREIRA
245;38.749293;-9.19767;AV. GOMES PEREIRA
246;38.737513;-9.134764;AV. GUERRA JUNQUEIRO
247;38.732249;-9.164514;AV. GULBENKIAN
248;38.732257;-9.164879;AV. GULBENKIAN
249;38.76688;-9.151035;AV. HELENA VIEIRA DA SILVA
250;38.766867;-9.151683;AV. HELENA VIEIRA DA SILVA
251;38.705217;-9.20769;AV. ILHA DA MADEIRA
252;38.705577;-9.207653;AV. ILHA DA MADEIRA
253;38.759929;-9.103673;AV. INFANTE DOM HENRIQUE
254;38.763444;-9.104088;AV. INFANTE DOM HENRIQUE
255;38.766573;-9.104376;AV. INFANTE DOM HENRIQUE
256;38.7595;-9.10332;AV. INFANTE DOM HENRIQUE
257;38.763674;-9.103671;AV. INFANTE DOM HENRIQUE
258;38.766835;-9.104004;AV. INFANTE DOM HENRIQUE
259;38.723049;-9.113049;AV. INFANTE DOM HENRIQUE
260;38.722655;-9.113516;AV. INFANTE DOM HENRIQUE
261;38.725421;-9.112173;AV. INFANTE DOM HENRIQUE
262;38.724354;-9.112066;AV. INFANTE DOM HENRIQUE/PONTE
263;38.711755;-9.163928;AV. INFANTE SANTO
264;38.703363;-9.167024;AV. INFANTE SANTO
265;38.703447;-9.167728;AV. INFANTE SANTO
266;38.70419;-9.167958;AV. INFANTE SANTO
267;38.703804;-9.168239;AV. INFANTE SANTO
268;38.709861;-9.165858;AV. INFANTE SANTO
269;38.709425;-9.166675;AV. INFANTE SANTO
270;38.712018;-9.163341;AV. INFANTE SANTO
271;38.711391;-9.164369;AV. INFANTE SANTO
272;38.70458;-9.167364;AV. INFANTE SANTO
273;38.704757;-9.167759;AV. INFANTE SANTO
274;38.733791;-9.219038;AV. IVENS
275;38.733111;-9.21967;AV. IVENS
276;38.742207;-9.140354;AV. JOÃO XXI
277;38.742432;-9.140459;AV. JOÃO XXI
278;38.742369;-9.137569;AV. JOÃO XXI / PÇ. DE LONDRES
279;38.742512;-9.136343;AV. JOÃO XXI / PÇ. DE LONDRES
280;38.714926;-9.231207;AV. JOSÉ GOMES FERREIRA
281;38.714856;-9.231514;AV. JOSÉ GOMES FERREIRA
282;38.737569;-9.164504;AV. JOSÉ MALHOA
283;38.737727;-9.167631;AV. JOSÉ MALHOA
284;38.738336;-9.161962;AV. MADAME CURIE
285;38.738157;-9.161844;AV. MADAME CURIE
286;38.735794;-9.136393;AV. MANUEL DA MAIA
287;38.737139;-9.136379;AV. MANUEL DA MAIA
288;38.736442;-9.135938;AV. MANUEL DA MAIA
289;38.738276;-9.13684;AV. MANUEL DA MAIA (INE)
290;38.738743;-9.13672;AV. MANUEL DA MAIA (INE)
291;38.758695;-9.113236;AV. MARECHAL GOMES DA COSTA
292;38.759038;-9.113407;AV. MARECHAL GOMES DA COSTA
293;38.759756;-9.116771;AV. MARECHAL GOMES DA COSTA
294;38.76015;-9.117103;AV. MARECHAL GOMES DA COSTA
295;38.758635;-9.11304;AV. MARECHAL GOMES DA COSTA
296;38.761172;-9.12177;AV. MARECHAL GOMES DA COSTA
297;38.76162;-9.121818;AV. MARECHAL GOMES DA COSTA
298;38.761222;-9.121942;AV. MARECHAL GOMES DA COSTA
299;38.761704;-9.12209;AV. MARECHAL GOMES DA COSTA
300;38.75731;-9.108665;AV. MARECHAL GOMES DA COSTA
301;38.757513;-9.108831;AV. MARECHAL GOMES DA COSTA
302;38.736137;-9.149481;AV. MARQUÊS DE TOMAR
303;38.736542;-9.150584;AV. MARQUÊS DE TOMAR
304;38.735936;-9.149569;AV. MARQUÊS DE TOMAR
305;38.737161;-9.146707;AV. MIGUEL BOMBARDA
306;38.77981;-9.151585;AV. NUNO KRUZ ABECASSIS
307;38.77963;-9.151659;AV. NUNO KRUZ ABECASSIS
308;38.748254;-9.10797;AV. PAULO VI
309;38.748045;-9.108076;AV. PAULO VI
310;38.748252;-9.108782;AV. PAULO VI
311;38.747899;-9.108954;AV. PAULO VI
312;38.747978;-9.107805;AV. PAULO VI
313;38.74432;-9.110745;AV. PAULO VI
314;38.744363;-9.110927;AV. PAULO VI
315;38.742408;-9.112752;AV. PAULO VI - IGREJA
316;38.742463;-9.112935;AV. PAULO VI - IGREJA
317;38.743073;-9.111799;AV. PAULO VI - IGREJA
318;38.743196;-9.111952;AV. PAULO VI - IGREJA
319;38.742984;-9.133539;AV. PE. MANUEL DA NÓBREGA
320;38.735657;-9.221672;AV. QTA GRANDE/RUA DA ENCOSTA
321;38.735767;-9.221708;AV. QTA GRANDE/RUA DA ENCOSTA
322;38.739514;-9.22401;AV. QUINTA GRANDE
323;38.739631;-9.223889;AV. QUINTA GRANDE
324;38.766773;-9.160661;AV. RAINHA DONA AMÉLIA
325;38.766601;-9.159769;AV. RAINHA DONA AMÉLIA
326;38.767189;-9.157922;AV. RAINHA DONA LEONOR
327;38.767652;-9.158362;AV. RAINHA DONA LEONOR
328;38.7489;-9.13674;AV. RIO DE JANEIRO
329;38.750241;-9.137289;AV. RIO DE JANEIRO
330;38.754854;-9.134221;AV. RODRIGO DA CUNHA
331;38.754709;-9.134115;AV. RODRIGO DA CUNHA
332;38.735192;-9.139576;AV. ROVISCO PAIS
333;38.754684;-9.136554;AV. SANTA JOANA PRINCESA
334;38.754592;-9.136384;AV. SANTA JOANA PRINCESA
335;38.728823;-9.19052;AV. TENENTE MARTINS
336;38.728692;-9.190766;AV. TENENTE MARTINS
337;38.737521;-9.149518;AV. VISCONDE VALMOR
338;38.737902;-9.149888;AV. VISCONDE VALMOR
339;38.757783;-9.17572;AV.NORTON MATOS(TORRES LISBOA)
340;38.757458;-9.175706;AV.NORTON MATOS(TORRES LISBOA)
341;38.781942;-9.113994;AVENIDA DOS DESCOBRIMENTOS
342;38.753472;-9.10311;AZINHAGA BAPTISTA
343;38.752886;-9.103636;AZINHAGA BAPTISTA
344;38.774683;-9.160567;AZINHAGA DA CIDADE
345;38.774608;-9.160736;AZINHAGA DA CIDADE
346;38.770268;-9.177138;AZINHAGA DA TORRE
347;38.757107;-9.16677;AZINHAGA DAS GALHARDAS
348;38.75742;-9.167362;AZINHAGA DAS GALHARDAS
349;38.793772;-9.149873;AZINHAGA DAS GALINHEIRAS
350;38.793883;-9.149917;AZINHAGA DAS GALINHEIRAS
351;38.73622;-9.113148;AZINHAGA DAS SALGADAS
352;38.736096;-9.113233;AZINHAGA DAS SALGADAS
353;38.736617;-9.107965;AZINHAGA DAS VEIGAS
354;38.736577;-9.107793;AZINHAGA DAS VEIGAS
355;38.781617;-9.156567;AZINHAGA DE SÃO GONÇALO
356;38.781867;-9.156967;AZINHAGA DE SÃO GONÇALO
357;38.790485;-9.144762;AZINHAGA DO REGUENGO
358;38.79085;-9.144317;AZINHAGA DO REGUENGO
359;38.767433;-9.185572;AZINHAGA DO SERRADO
360;38.767643;-9.185392;AZINHAGA DO SERRADO
361;38.73815;-9.107315;AZINHAGA DOS ALFINETES
362;38.738055;-9.107216;AZINHAGA DOS ALFINETES
363;38.798517;-9.147283;AZINHAGA DOS FETAIS
364;38.7987;-9.14765;AZINHAGA DOS FETAIS
365;38.770107;-9.177599;AZINHAGA TORRE DO FATO
366;38.734908;-9.104704;BEATO
367;38.734683;-9.105121;BEATO
368;38.735506;-9.103672;BEATO
369;38.735276;-9.103949;BEATO
370;38.748024;-9.118703;BELA VISTA
371;38.748202;-9.118425;BELA VISTA
372;38.697127;-9.200734;BELÉM
373;38.697483;-9.198881;BELÉM
374;38.697115;-9.200836;BELÉM
375;38.697459;-9.198589;BELÉM
376;38.69738;-9.19882;BELÉM
377;38.697987;-9.199388;BELÉM / CÇ. DA AJUDA
378;38.697823;-9.199488;BELÉM / CÇ. DA AJUDA
379;38.74861;-9.19921;BENFICA
380;38.749936;-9.203048;BENFICA (AV. GRÃO VASCO)
381;38.750138;-9.203233;BENFICA (AV. GRÃO VASCO)
382;38.733335;-9.154744;Bº AZUL
383;38.733413;-9.154521;Bº AZUL
384;38.73671;-9.155804;Bº AZUL - GULBENKIAN
385;38.736531;-9.155936;Bº AZUL - GULBENKIAN
386;38.711653;-9.201238;Bº DA AJUDA - ESCOLA
387;38.711727;-9.201115;Bº DA AJUDA - ESCOLA
388;38.712098;-9.201783;Bº DA AJUDA - ESCOLA
389;38.736346;-9.205817;Bº DA BOAVISTA
390;38.736466;-9.205918;Bº DA BOAVISTA
391;38.736157;-9.205458;Bº DA BOAVISTA
392;38.736401;-9.205469;Bº DA BOAVISTA
393;38.727982;-9.170396;Bº DA CÇ. DOS MESTRES
394;38.729435;-9.167073;Bº DA CÇ. DOS MESTRES
395;38.726359;-9.167668;Bº DA CÇ. DOS MESTRES
397;38.774755;-9.114195;Bº DA ENCARNAÇÃO
398;38.752858;-9.123434;Bº DA FLAMENGA
399;38.75276;-9.123598;Bº DA FLAMENGA
400;38.752278;-9.12321;Bº DA FLAMENGA
401;38.75266;-9.123002;Bº DA FLAMENGA
402;38.767051;-9.181707;Bº DA HORTA NOVA
403;38.767282;-9.181298;Bº DA HORTA NOVA
404;38.733334;-9.168901;Bº DA LIBERDADE
405;38.733084;-9.169057;Bº DA LIBERDADE
406;38.738406;-9.113157;Bº DAS SALGADAS
407;38.738436;-9.113359;Bº DAS SALGADAS
408;38.728964;-9.166095;Bº DE CAMPOLIDE
409;38.728512;-9.16599;Bº DE CAMPOLIDE
410;38.732792;-9.193722;Bº DE MONSANTO
411;38.73271;-9.193608;Bº DE MONSANTO
412;38.744846;-9.156582;Bº DE SANTOS
413;38.745341;-9.157034;Bº DE SANTOS
414;38.727522;-9.212151;Bº DO ALTO DO MOÍNHO
415;38.727745;-9.212401;Bº DO ALTO DO MOÍNHO
416;38.714146;-9.182028;Bº DO ALVITO
417;38.713796;-9.181599;Bº DO ALVITO
418;38.74625;-9.119767;Bº DO ARMADOR
419;38.746596;-9.119261;Bº DO ARMADOR
420;38.743123;-9.198272;Bº DO CALHARIZ DE BENFICA
421;38.742099;-9.200101;Bº DO CALHARIZ DE BENFICA
422;38.739275;-9.177517;Bº DO CALHAU
423;38.710869;-9.205382;Bº DO CARAMÃO
424;38.711041;-9.205791;Bº DO CARAMÃO
425;38.715875;-9.175511;Bº DO LOUREIRO - AV. DE CEUTA
426;38.715921;-9.175805;Bº DO LOUREIRO - AV. DE CEUTA
427;38.738681;-9.210369;Bº DO ZAMBUJAL
428;38.738725;-9.210706;Bº DO ZAMBUJAL
429;38.712093;-9.199184;Bº DOIS DE MAIO
430;38.712169;-9.198799;Bº DOIS DE MAIO
431;38.759256;-9.124715;Bº DOS LOIOS
432;38.759122;-9.124803;Bº DOS LOIOS
433;38.7861;-9.18321;Bº DOUTOR LIMA PIMENTEL
434;38.731607;-9.111195;Bº MADRE DEUS
435;38.732039;-9.114397;Bº MADRE DEUS
436;38.731925;-9.114974;Bº MADRE DEUS
437;38.733839;-9.111856;Bº MADRE DEUS
438;38.733975;-9.112197;Bº MADRE DEUS
439;38.734025;-9.112646;Bº MADRE DEUS/ESCOLA
440;38.733843;-9.112761;Bº MADRE DEUS/ESCOLA
441;38.733867;-9.11254;Bº MADRE DEUS/ESCOLA
442;38.744338;-9.178742;Bº NOVO
443;38.744418;-9.178709;Bº NOVO
444;38.769593;-9.189634;Bº PADRE CRUZ
445;38.769542;-9.189714;Bº PADRE CRUZ
446;38.769249;-9.189228;Bº PADRE CRUZ
447;38.746603;-9.107116;Bº PRODAC
448;38.746741;-9.106876;Bº PRODAC
449;38.7477;-9.207028;Bº SANTA CRUZ
450;38.747879;-9.207253;Bº SANTA CRUZ
451;38.747835;-9.20738;Bº SANTA CRUZ
452;38.753612;-9.174539;Bº SÃO JOÃO
453;38.754522;-9.175604;Bº SÃO JOÃO
454;38.747571;-9.140831;Bº SÃO MIGUEL / AV. ROMA
455;38.747424;-9.141084;Bº SÃO MIGUEL / AV. ROMA
456;38.78605;-9.149933;Bº SETE CÉUS
457;38.7859;-9.14995;Bº SETE CÉUS
458;38.701946;-9.206578;Bº TERRAS DO FORNO
459;38.701573;-9.206351;Bº TERRAS DO FORNO
460;38.702934;-9.194745;BOA HORA
461;38.703713;-9.195234;BOA HORA
462;38.757101;-9.140163;BOMBEIROS DE ALVALADE
463;38.756344;-9.139997;BOMBEIROS DE ALVALADE
464;38.756795;-9.139694;BOMBEIROS DE ALVALADE
465;38.787419;-9.179745;BOMBEIROS DE ODIVELAS
466;38.787423;-9.179495;BOMBEIROS DE ODIVELAS
467;38.743861;-9.205517;BURACA
468;38.743823;-9.205766;BURACA
469;38.746086;-9.212273;BURACA - AV. DA REPÚBLICA
470;38.74597;-9.212384;BURACA - AV. DA REPÚBLICA
471;38.741798;-9.211704;BURACA (Bº TACHA)
472;38.742358;-9.211529;BURACA (Bº TACHA)
473;38.722417;-9.139842;C.M.PÁTRIA
474;38.757166;-9.112563;CABO RUIVO
475;38.703508;-9.16273;CAIS DA ROCHA
476;38.70367;-9.162505;CAIS DA ROCHA
477;38.777196;-9.09427;CAIS DO OLIVAL
478;38.777456;-9.094327;CAIS DO OLIVAL
479;38.776134;-9.094969;CAIS DO OLIVAL
480;38.776025;-9.095104;CAIS DO OLIVAL
481;38.705888;-9.14315;CAIS SODRÉ
482;38.706332;-9.145278;CAIS SODRÉ
483;38.706244;-9.145024;CAIS SODRÉ
484;38.706011;-9.144059;CAIS SODRÉ
485;38.706067;-9.14331;CAIS SODRÉ
486;38.705727;-9.143324;CAIS SODRÉ
487;38.705586;-9.143902;CAIS SODRÉ
488;38.705772;-9.143901;CAIS SODRÉ
489;38.705474;-9.143463;CAIS SODRÉ
