stop_I;lat;lon;name
481;45.523518;12.196058;Incr.via Lotto
482;45.517891;12.202751;Incr. via Parolari
483;45.514671;12.208453;Zelarino Municipio
484;45.512878;12.211243;Zelarino Chiesa
485;45.511192;12.21401;Incr. via Carpaccio
486;45.507244;12.217476;Incr. Vicolo Marzenego
487;45.503277;12.221347;Incr.v.Bellotto Nazareth
488;45.497608;12.236824;Sanitaria
489;45.500145;12.226766;Incr.v.Ciardi,Cipressina
490;45.540985;12.171627;Fornace
491;45.492313;12.236085;Incr. via Verdi
492;45.495022;12.236192;Piscina CONI
493;45.514469;12.208909;P.le Munaretto
494;45.537338;12.239683;Civico 105 (villa Volpi)
495;45.542118;12.236774;Incr. via Marignana
496;45.549122;12.234721;Incr. via Rimini
497;45.554222;12.234392;Incr. via Ronzinella
498;45.552441;12.311153;Gaggio  (bar Canton)
499;45.548645;12.339005;S. Liberale  (edicola)
500;45.55624;12.304235;Impianti Sportivi
501;45.557877;12.310274;Cavalcavia Autostrada
502;45.497013;12.239977;Bretella
503;45.496338;12.240108;Incr. via Giuliani
504;45.488987;12.268089;Ist.Gritti - Capolinea
505;45.49213;12.235237;Incr. via Piave
506;45.502048;12.324718;Civico 249
507;45.553127;12.267524;Mazzocco Chiesa
508;45.502522;12.211166;Incr. via Favignana
509;45.502518;12.210953;Incr. via Favignana
510;45.558353;12.30352;bivio via Dello Sport
511;45.555752;12.298777;Marcon  (via Giorgione)
512;45.559731;12.298864;Marcon  (via Filzi)
513;45.565342;12.302382;Marcon - Capolinea
514;45.563408;12.299097;Marcon (centro civico)
515;45.554283;12.299557;Marcon (municipio)
516;45.553291;12.301924;Incr. via dello Sport
517;45.545975;12.307516;Centro Commerciale est
518;45.543839;12.303542;Centro Commerciale
519;45.548214;12.34194;S. Liberale - Capolinea
520;45.475937;12.234007;Incr.via F.Bandiera
522;45.553646;12.318727;Gaggio  (cimitero)
523;45.552032;12.316423;Gaggio Centro
524;45.552219;12.313458;Gaggio Civico 61-v.Fermi
525;45.493111;12.245894;MESTRE CENTRO B2
526;45.548717;12.309044;Toys
