stop_I;lat;lon;name
553;44.840996;-0.592585;Dutertre
554;44.776672;-0.543682;Tillon
555;44.859715;-0.52376;Villon
556;44.840108;-0.520502;Bourbon
557;44.811819;-0.57374;Taffanel
558;44.829625;-0.640315;Pierre Mendès France
559;44.843355;-0.532044;Cours Gambetta
560;44.791549;-0.582146;Parc Sourreil
561;44.863501;-0.618928;Soubiras
562;44.859599;-0.632147;Carton
563;44.855989;-0.486782;Jonquilles
564;44.861906;-0.615593;Racine
565;44.846507;-0.516254;Caussade
566;44.808635;-0.54266;Mairie de Bègles
567;44.909455;-0.515763;Fénelon
568;44.801609;-0.570914;Jouhaux
569;44.920953;-0.50215;La Campanie
570;44.914376;-0.514359;Lavoir
571;44.850251;-0.519238;Rue de l'Union
572;44.829804;-0.568249;Capucins
573;44.781229;-0.568201;Collège Pont de la Maye
574;44.902851;-0.70177;La Boétie
575;44.818555;-0.699734;Oscar Auriac
576;44.858516;-0.681143;Betnoms
577;44.855048;-0.578317;Luze
578;44.86547;-0.714792;Julien
579;44.856654;-0.602774;Pressensé
580;44.875654;-0.552709;Place Maran
581;44.960601;-0.533672;Le Bousquet
582;44.867508;-0.507622;Kennedy (vers Buttinière)
583;44.8377;-0.521415;Delacroix
584;44.775098;-0.538762;Galgon (che de Leyran)
585;44.909824;-0.516344;Fénelon
586;44.779591;-0.658776;Arsonval
587;44.866858;-0.62377;Pins-Francs
588;44.865049;-0.621474;Clemenceau
589;44.982572;-0.537433;Gereyme
590;44.840774;-0.590265;Piscine Judaïque
591;44.776269;-0.611135;Rochefort
592;44.854774;-0.572003;Picard
593;44.848793;-0.663375;Avenue du Chut
594;44.853956;-0.611204;Vélodrome
595;44.790369;-0.634164;Les Tulipes
596;44.857893;-0.495035;Desclaux
597;44.795922;-0.694902;Merle
598;44.872696;-0.616099;Ste Germaine
599;44.829042;-0.64818;Place du 11 Novembre
600;44.957355;-0.605556;Villa
601;44.822923;-0.481943;Vergne
602;44.849034;-0.665089;Les Renardeaux
603;44.876402;-0.603028;Brion
604;44.895294;-0.50444;Mairie de Carbon Blanc
605;44.792824;-0.562154;Duhamel
606;44.775935;-0.636774;Grande Lande
607;44.842642;-0.536597;Square Monrepos
608;44.903738;-0.504461;Emile Zola
609;44.841396;-0.669303;Perrin
610;44.847373;-0.623729;Deveaux (rue Pasteur)
611;44.881435;-0.653096;Libération
612;44.903636;-0.496566;Lamartine
613;44.855193;-0.571307;Picard
614;44.907435;-0.646609;8 Mai
615;44.774898;-0.641996;Bersol
616;44.79507;-0.682327;Bretagne
617;44.913685;-0.517664;Pomme d'Or
619;44.835153;-0.530084;Rousseau
620;44.862674;-0.567082;St Louis
621;44.915755;-0.722094;Joli Bois
622;44.897584;-0.710236;Tristan
623;44.845642;-0.543994;Vincent
624;44.872741;-0.688135;Capella
625;44.772069;-0.577248;Camparian
626;44.855251;-0.531208;Nouaux
627;44.822038;-0.691783;La Grave
628;44.94851;-0.616473;Crébadin
629;44.87071;-0.516947;Lycée Elie Faure
630;44.787301;-0.566587;Lycée Václav Havel (station Tram)
631;44.897054;-0.742133;Chazeau
632;44.818282;-0.503092;Centre Emetteur
633;44.884317;-0.704554;COSEC
634;44.93458;-0.511566;Bernatet
635;44.864056;-0.66081;Guynemer
636;44.870856;-0.710078;Mazeau
637;44.86226;-0.585266;Ampère
638;44.858673;-0.682116;Betnoms
639;44.913766;-0.686876;Terre Rouge
640;44.851178;-0.528659;Guyon
641;44.85579;-0.61577;St Amand
642;44.873928;-0.691724;Orion
643;44.854965;-0.582582;Mandron
644;44.829502;-0.687119;Roland Garros
645;44.885449;-0.678929;Gasquet
646;44.908468;-0.724629;Euromédoc
647;44.856979;-0.631521;Carton
648;44.862559;-0.584081;Ampère
649;44.887699;-0.612603;Gare de Bruges
650;44.89622;-0.777661;Malterre
651;44.779732;-0.694698;Petit Gazinet
652;44.807739;-0.553174;Liberté
653;44.8011;-0.684482;Beauséjour
654;44.813009;-0.664802;Boncour
655;44.917019;-0.542925;U.C.B.B
656;44.85589;-0.486497;Jonquilles
657;44.789668;-0.687289;Picardie
658;44.850787;-0.522515;Rue de la Paix
659;44.878365;-0.678084;Bernède
660;44.892847;-0.743931;Ramond
661;44.821826;-0.572528;Tillet
662;44.818067;-0.700576;Oscar Auriac
663;44.941077;-0.542542;Ballet
664;44.776762;-0.657921;Monge
665;44.957432;-0.599848;Lisière du Vignoble
666;44.797146;-0.580186;Pacaris
667;44.835775;-0.554062;Rives
668;44.894711;-0.669215;La Boyauderie
669;44.829586;-0.640388;Pierre Mendès France
670;44.849848;-0.656539;Frères Robinson
671;44.951545;-0.492855;Peychaud
672;44.942506;-0.541516;Ballet
673;44.848182;-0.651553;Olympiades
674;44.787314;-0.580724;INRA
675;44.826809;-0.658775;Pradas
676;44.846076;-0.677932;Le Galus
677;44.81985;-0.572035;Nansouty
678;44.802654;-0.64182;Ronsard
679;44.773379;-0.63447;Maison Neuve
680;44.846714;-0.629577;Lièges
681;44.77059;-0.628002;St Albe
682;44.910628;-0.687456;Cante-Gric
683;44.851974;-0.511504;8 Mai 1945
684;44.822951;-0.497381;Parc de l'Etoile
685;44.869314;-0.672687;Collège Emile Zola
686;44.865483;-0.473736;Le Poteau
687;44.929633;-0.509251;Jambes
688;44.95755;-0.602039;Carnot
689;44.868211;-0.670638;Bechade
690;44.833656;-0.540882;Combes
691;44.815592;-0.701021;Beutre Antenne Sociale
692;44.852977;-0.609431;Vélodrome
693;44.892104;-0.66765;La Fontaine
694;44.831703;-0.58315;Louis Mie
695;44.889998;-0.66509;Cantinolle
696;44.772197;-0.621299;Route de Pessac
697;44.853554;-0.52706;Vieille Cure
698;44.85713;-0.588942;Rivière
699;44.82263;-0.593373;14 Juillet
700;44.845511;-0.617274;Rue Richelieu
