from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
271;1620;367;108.9624060150376;133;16:39,6:94
272;2463;313;57.0;42;27:42
272;2459;315;34.0;2;46:2
272;2871;298;120.0;32;24:32
273;1208;335;92.0;42;27:42
274;1456;261;36.32432432432432;37;24:33,66:2,46:2
274;780;300;59.29347826086956;92;11:92
275;218;236;76.98148148148148;54;20:54
275;995;420;97.45454545454545;22;42:22
276;272;179;21.0;2;46:2
276;1583;475;120.0;32;24:32
277;1660;259;68.8875;160;12:66,4:94
278;789;1317;126.0;22;77:22
279;1195;272;34.0;2;80:1,81:1
280;463;477;79.0;48;26:48
281;2789;341;90.38461538461539;39;16:39
282;722;334;75.88172043010752;93;13:93
283;1085;196;33.08571428571429;35;24:33,46:2
284;518;387;69.65060240963855;83;44:2,77:22,78:14,39:45
285;67;381;92.0;102;11:102
285;1028;500;87.87755102040816;49;30:49
286;1423;306;57.61538461538461;39;25:39
287;3017;251;35.30769230769231;65;12:65
288;1591;393;96.87830687830687;189;17:35,11:104,30:50
289;1481;404;61.370370370370374;81;20:54,38:27
289;1530;1057;300.0;3;47:3
289;1711;388;95.76315789473684;38;29:38
290;277;196;51.8125;160;12:66,4:94
291;113;149;45.69565217391305;92;6:92
292;1961;408;95.42857142857143;63;2:63
293;1703;171;30.458333333333332;48;73:21,38:27
294;1963;164;101.73214285714286;112;59:19,13:93
295;6;402;45.340425531914896;47;26:47
296;2460;348;89.0;42;27:42
297;1859;234;38.354838709677416;93;3:93
298;1990;307;57.24242424242424;66;19:40,36:22,47:4
299;2920;454;66.98484848484848;66;12:66
300;364;249;54.951219512195124;41;53:12,54:29
301;2901;474;71.3529411764706;102;1:102
301;1798;516;1.2727272727272727;44;42:44
302;1049;403;55.37931034482759;29;31:29
303;793;244;33.02127659574468;47;21:47
304;2873;791;110.0;2;80:1,81:1
304;1207;181;21.0;29;43:29
305;140;314;65.69924812030075;133;16:39,6:94
306;2396;276;69.11842105263158;76;13:47,31:29
307;2170;431;54.27272727272727;22;53:12,55:10
308;1677;480;54.4;20;19:20
309;1745;527;125.33333333333333;36;17:36
309;2629;231;59.11258278145695;151;11:102,30:49
310;740;265;49.75471698113208;53;20:53
311;2521;519;89.45454545454545;22;42:22
311;758;516;89.29166666666667;48;26:48
312;2437;351;69.23404255319149;94;4:94
313;1052;171;21.77310924369748;119;11:90,31:29
314;159;530;106.60240963855422;83;8:63,34:18,44:2
315;2340;265;77.44444444444444;18;34:18
316;367;281;51.1869918699187;123;11:94,31:29
317;1234;179;24.92;50;36:21,31:29
318;1568;341;56.724137931034484;29;80:2,81:1,82:1,76:25
319;666;268;73.52380952380952;21;73:21
320;1048;312;43.689655172413794;29;31:29
321;319;308;43.76190476190476;21;73:21
322;97;321;41.64705882352941;34;24:32,46:2
323;2827;383;189.47368421052633;19;59:19
323;52;414;127.29850746268657;134;25:40,49:30,7:64
