from_stop_I;to_stop_I;d;d_walk
63;1336;691;931
63;1337;707;930
64;67;662;859
64;68;684;815
64;69;663;860
64;70;687;818
64;244;592;759
64;245;576;737
64;1334;529;618
64;1335;540;626
64;1336;693;897
64;1337;709;896
65;409;374;571
65;66;19;20
65;399;134;158
65;145;753;874
65;146;680;800
65;407;738;957
65;416;434;545
65;164;651;795
65;175;818;958
65;415;422;537
65;189;409;482
65;190;460;613
65;191;651;769
65;192;597;715
65;194;794;922
65;452;422;536
65;453;402;511
65;454;708;944
65;161;657;800
65;73;183;256
65;1354;465;499
65;408;732;928
66;399;152;177
66;145;752;857
66;146;680;819
66;407;745;976
66;409;356;554
66;416;416;528
66;164;655;814
66;175;809;941
66;415;404;520
66;189;410;501
66;190;457;632
66;191;669;788
66;192;615;734
66;194;812;941
66;452;415;519
66;453;396;494
66;454;693;927
66;161;662;819
66;73;173;239
66;1354;468;518
66;408;738;947
67;98;462;623
67;99;453;540
67;68;39;48
67;69;1;9
67;70;41;48
67;71;477;532
67;72;444;485
68;98;427;593
68;69;39;48
68;70;3;7
68;71;439;502
68;72;406;455
68;99;418;510
69;98;461;624
69;70;40;49
69;71;477;532
69;72;444;485
69;99;453;540
70;98;425;594
70;71;437;502
70;72;404;455
70;99;416;510
71;416;707;972
71;98;148;357
71;72;48;57
71;99;117;319
71;415;720;986
72;99;144;364
72;98;176;403
73;399;271;353
73;145;900;997
73;146;836;960
73;409;328;585
73;416;386;559
73;174;719;798
73;175;636;714
73;415;375;551
73;189;283;467
73;190;302;426
73;191;753;759
73;192;699;705
73;194;901;912
73;452;247;293
73;453;231;265
73;454;720;957
73;1354;358;485
74;452;690;823
74;75;87;180
74;76;487;560
74;77;476;592
74;78;655;787
74;79;608;763
74;344;503;535
74;345;667;725
74;1354;597;636
74;453;696;838
74;96;453;880
74;97;458;777
74;189;645;754
74;190;615;777
75;452;774;920
75;453;780;935
75;76;404;488
75;77;399;521
75;78;580;706
75;79;533;692
75;344;418;435
75;345;581;639
75;1354;683;731
75;96;428;809
75;97;417;707
75;189;731;849
