from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
354;356;1481545260;1481545380;3;39;32;5
314;263;1481548200;1481548260;3;40;1;36
263;265;1481548260;1481548320;3;40;2;36
265;289;1481548320;1481548320;3;40;3;36
289;210;1481548320;1481548380;3;40;4;36
210;208;1481548380;1481548440;3;40;5;36
208;206;1481548440;1481548440;3;40;6;36
206;203;1481548440;1481548500;3;40;7;36
203;201;1481548500;1481548560;3;40;8;36
201;140;1481548560;1481548680;3;40;9;36
140;119;1481548680;1481548740;3;40;10;36
119;117;1481548740;1481548800;3;40;11;36
117;115;1481548800;1481548800;3;40;12;36
115;344;1481548800;1481548860;3;40;13;36
344;75;1481548860;1481548860;3;40;14;36
75;49;1481548860;1481548920;3;40;15;36
49;51;1481548920;1481548980;3;40;16;36
51;26;1481548980;1481549700;3;40;17;36
26;66;1481549700;1481549760;3;40;18;36
66;452;1481549760;1481549880;3;40;19;36
452;174;1481549880;1481549940;3;40;20;36
174;176;1481549940;1481549940;3;40;21;36
176;413;1481549940;1481550000;3;40;22;36
413;242;1481550000;1481550060;3;40;23;36
242;376;1481550060;1481550060;3;40;24;36
376;162;1481550060;1481550120;3;40;25;36
162;187;1481550120;1481550240;3;40;26;36
187;184;1481550240;1481550420;3;40;27;36
184;183;1481550420;1481550480;3;40;28;36
183;182;1481550480;1481550540;3;40;29;36
182;181;1481550540;1481550600;3;40;30;36
181;180;1481550600;1481550660;3;40;31;36
45;44;1481518800;1481518860;3;42;1;29
44;42;1481518860;1481518860;3;42;2;29
42;40;1481518860;1481518920;3;42;3;29
40;38;1481518920;1481518980;3;42;4;29
38;144;1481518980;1481519040;3;42;5;29
144;451;1481519040;1481519100;3;42;6;29
451;146;1481519100;1481519160;3;42;7;29
146;164;1481519160;1481519220;3;42;8;29
164;28;1481519220;1481519280;3;42;9;29
28;6;1481519280;1481519700;3;42;10;29
6;50;1481519700;1481519760;3;42;11;29
50;7;1481519760;1481519760;3;42;12;29
7;74;1481519760;1481519820;3;42;13;29
74;345;1481519820;1481519880;3;42;14;29
345;114;1481519880;1481519940;3;42;15;29
114;116;1481519940;1481519940;3;42;16;29
116;118;1481519940;1481520000;3;42;17;29
118;120;1481520000;1481520060;3;42;18;29
120;122;1481520060;1481520060;3;42;19;29
122;417;1481520060;1481520240;3;42;20;29
417;403;1481520240;1481520300;3;42;21;29
403;405;1481520300;1481520360;3;42;22;29
405;1187;1481520360;1481520420;3;42;23;29
1187;357;1481520420;1481520720;3;42;24;29
357;343;1481520720;1481520720;3;42;25;29
343;353;1481520720;1481520780;3;42;26;29
353;235;1481520780;1481520840;3;42;27;29
235;239;1481520840;1481520900;3;42;28;29
239;81;1481520900;1481520960;3;42;29;29
81;381;1481520960;1481520960;3;42;30;29
381;392;1481520960;1481521020;3;42;31;29
392;365;1481521020;1481521020;3;42;32;29
365;367;1481521020;1481521080;3;42;33;29
367;375;1481521080;1481521140;3;42;34;29
375;440;1481521140;1481521200;3;42;35;29
440;446;1481521200;1481521260;3;42;36;29
446;1347;1481521260;1481521320;3;42;37;29
1347;1351;1481521320;1481521380;3;42;38;29
129;130;1481536020;1481536080;3;43;1;41
130;131;1481536080;1481536080;3;43;2;41
131;132;1481536080;1481536140;3;43;3;41
132;133;1481536140;1481536200;3;43;4;41
133;134;1481536200;1481536260;3;43;5;41
134;135;1481536260;1481536260;3;43;6;41
135;136;1481536260;1481536320;3;43;7;41
136;137;1481536320;1481536380;3;43;8;41
137;138;1481536380;1481536440;3;43;9;41
138;142;1481536440;1481536500;3;43;10;41
142;119;1481536500;1481536620;3;43;11;41
119;117;1481536620;1481536680;3;43;12;41
117;115;1481536680;1481536740;3;43;13;41
115;344;1481536740;1481536860;3;43;14;41
344;75;1481536860;1481536920;3;43;15;41
75;49;1481536920;1481536980;3;43;16;41
49;51;1481536980;1481537040;3;43;17;41
51;25;1481537040;1481537700;3;43;18;41
25;66;1481537700;1481537760;3;43;19;41
66;54;1481537760;1481537820;3;43;20;41
54;415;1481537820;1481537880;3;43;21;41
415;34;1481537880;1481537940;3;43;22;41
34;32;1481537940;1481537940;3;43;23;41
32;147;1481537940;1481538000;3;43;24;41
147;35;1481538000;1481538060;3;43;25;41
35;149;1481538060;1481538120;3;43;26;41
149;151;1481538120;1481538120;3;43;27;41
151;152;1481538120;1481538180;3;43;28;41
152;100;1481538180;1481538240;3;43;29;41
100;102;1481538240;1481538240;3;43;30;41
102;104;1481538240;1481538300;3;43;31;41
104;106;1481538300;1481538360;3;43;32;41
106;154;1481538360;1481538420;3;43;33;41
154;156;1481538420;1481538480;3;43;34;41
156;158;1481538480;1481538600;3;43;35;41
22;24;1481548200;1481548260;3;46;1;42
24;189;1481548260;1481548320;3;46;2;42
189;453;1481548320;1481548380;3;46;3;42
453;409;1481548380;1481548800;3;46;4;42
409;1131;1481561100;1481561280;3;49;1;18
1131;455;1481561280;1481561400;3;49;2;18
455;1133;1481561400;1481561520;3;49;3;18
314;263;1481544600;1481544660;3;51;1;36
263;265;1481544660;1481544720;3;51;2;36
265;289;1481544720;1481544720;3;51;3;36
289;210;1481544720;1481544780;3;51;4;36
210;208;1481544780;1481544840;3;51;5;36
208;206;1481544840;1481544840;3;51;6;36
206;203;1481544840;1481544900;3;51;7;36
203;201;1481544900;1481544960;3;51;8;36
201;140;1481544960;1481545080;3;51;9;36
140;119;1481545080;1481545140;3;51;10;36
119;117;1481545140;1481545200;3;51;11;36
117;115;1481545200;1481545200;3;51;12;36
115;344;1481545200;1481545260;3;51;13;36
344;75;1481545260;1481545260;3;51;14;36
75;49;1481545260;1481545320;3;51;15;36
49;51;1481545320;1481545380;3;51;16;36
51;26;1481545380;1481546100;3;51;17;36
26;66;1481546100;1481546160;3;51;18;36
66;452;1481546160;1481546280;3;51;19;36
452;174;1481546280;1481546340;3;51;20;36
174;176;1481546340;1481546340;3;51;21;36
176;413;1481546340;1481546400;3;51;22;36
413;242;1481546400;1481546460;3;51;23;36
242;376;1481546460;1481546460;3;51;24;36
376;162;1481546460;1481546520;3;51;25;36
162;187;1481546520;1481546640;3;51;26;36
187;184;1481546640;1481546820;3;51;27;36
184;183;1481546820;1481546880;3;51;28;36
183;182;1481546880;1481546940;3;51;29;36
182;181;1481546940;1481547000;3;51;30;36
181;180;1481547000;1481547060;3;51;31;36
1243;1143;1481527620;1481527620;3;52;1;9
1143;456;1481527620;1481527740;3;52;2;9
456;1132;1481527740;1481527920;3;52;3;9
1132;99;1481527920;1481528100;3;52;4;9
99;53;1481528100;1481528160;3;52;5;9
53;73;1481528160;1481528220;3;52;6;9
73;5;1481528220;1481528520;3;52;7;9
5;50;1481528520;1481528580;3;52;8;9
50;7;1481528580;1481528640;3;52;9;9
7;74;1481528640;1481528700;3;52;10;9
74;345;1481528700;1481528760;3;52;11;9
345;114;1481528760;1481528820;3;52;12;9
114;108;1481528820;1481529120;3;52;13;9
45;44;1481515200;1481515260;3;53;1;29
44;42;1481515260;1481515260;3;53;2;29
42;40;1481515260;1481515320;3;53;3;29
40;38;1481515320;1481515380;3;53;4;29
38;144;1481515380;1481515440;3;53;5;29
144;451;1481515440;1481515500;3;53;6;29
451;146;1481515500;1481515560;3;53;7;29
146;164;1481515560;1481515620;3;53;8;29
164;28;1481515620;1481515680;3;53;9;29
28;6;1481515680;1481516100;3;53;10;29
6;50;1481516100;1481516160;3;53;11;29
50;7;1481516160;1481516160;3;53;12;29
7;74;1481516160;1481516220;3;53;13;29
74;345;1481516220;1481516280;3;53;14;29
345;114;1481516280;1481516340;3;53;15;29
114;116;1481516340;1481516340;3;53;16;29
116;118;1481516340;1481516400;3;53;17;29
118;120;1481516400;1481516460;3;53;18;29
120;122;1481516460;1481516460;3;53;19;29
122;417;1481516460;1481516640;3;53;20;29
417;403;1481516640;1481516700;3;53;21;29
403;405;1481516700;1481516760;3;53;22;29
405;1187;1481516760;1481516820;3;53;23;29
1187;357;1481516820;1481517120;3;53;24;29
357;343;1481517120;1481517120;3;53;25;29
343;353;1481517120;1481517180;3;53;26;29
353;235;1481517180;1481517240;3;53;27;29
235;239;1481517240;1481517300;3;53;28;29
239;81;1481517300;1481517360;3;53;29;29
81;381;1481517360;1481517360;3;53;30;29
381;392;1481517360;1481517420;3;53;31;29
392;365;1481517420;1481517420;3;53;32;29
365;367;1481517420;1481517480;3;53;33;29
367;375;1481517480;1481517540;3;53;34;29
375;440;1481517540;1481517600;3;53;35;29
440;446;1481517600;1481517660;3;53;36;29
446;1347;1481517660;1481517720;3;53;37;29
1347;1351;1481517720;1481517780;3;53;38;29
5;50;1481542800;1481542860;3;57;1;5
50;7;1481542860;1481542860;3;57;2;5
7;74;1481542860;1481542920;3;57;3;5
74;345;1481542920;1481542920;3;57;4;5
345;114;1481542920;1481542980;3;57;5;5
114;116;1481542980;1481542980;3;57;6;5
116;118;1481542980;1481543040;3;57;7;5
118;139;1481543040;1481543100;3;57;8;5
139;200;1481543100;1481543220;3;57;9;5
200;202;1481543220;1481543280;3;57;10;5
202;272;1481543280;1481543340;3;57;11;5
272;274;1481543340;1481543340;3;57;12;5
274;276;1481543340;1481543400;3;57;13;5
276;434;1481543400;1481543460;3;57;14;5
434;310;1481543460;1481543520;3;57;15;5
310;312;1481543520;1481543520;3;57;16;5
312;284;1481543520;1481543580;3;57;17;5
284;308;1481543580;1481543640;3;57;18;5
308;306;1481543640;1481543700;3;57;19;5
306;304;1481543700;1481543700;3;57;20;5
304;302;1481543700;1481543760;3;57;21;5
302;300;1481543760;1481543820;3;57;22;5
300;298;1481543820;1481543880;3;57;23;5
298;296;1481543880;1481543880;3;57;24;5
296;286;1481543880;1481543940;3;57;25;5
286;290;1481543940;1481543940;3;57;26;5
290;292;1481543940;1481543940;3;57;27;5
292;294;1481543940;1481543940;3;57;28;5
294;359;1481543940;1481544000;3;57;29;5
359;378;1481544000;1481544000;3;57;30;5
378;354;1481544000;1481544060;3;57;31;5
354;356;1481544060;1481544180;3;57;32;5
184;183;1481538720;1481538720;3;58;1;43
183;182;1481538720;1481538780;3;58;2;43
182;181;1481538780;1481538780;3;58;3;43
181;180;1481538780;1481538840;3;58;4;43
180;163;1481538840;1481538900;3;58;5;43
163;377;1481538900;1481538900;3;58;6;43
377;243;1481538900;1481538900;3;58;7;43
243;414;1481538900;1481538960;3;58;8;43
414;177;1481538960;1481539020;3;58;9;43
177;175;1481539020;1481539080;3;58;10;43
175;453;1481539080;1481539080;3;58;11;43
453;73;1481539080;1481539140;3;58;12;43
73;3;1481539140;1481539800;3;58;13;43
3;191;1481539800;1481539800;3;58;14;43
191;193;1481539800;1481539860;3;58;15;43
193;15;1481539860;1481539920;3;58;16;43
15;195;1481539920;1481540040;3;58;17;43
195;198;1481540040;1481540100;3;58;18;43
198;200;1481540100;1481540220;3;58;19;43
200;204;1481540220;1481540280;3;58;20;43
204;205;1481540280;1481540400;3;58;21;43
205;207;1481540400;1481540460;3;58;22;43
207;209;1481540460;1481540520;3;58;23;43
209;288;1481540520;1481540580;3;58;24;43
288;264;1481540580;1481540640;3;58;25;43
264;262;1481540640;1481540700;3;58;26;43
262;310;1481540700;1481540760;3;58;27;43
310;312;1481540760;1481540820;3;58;28;43
312;284;1481540820;1481540880;3;58;29;43
284;308;1481540880;1481540940;3;58;30;43
308;306;1481540940;1481541000;3;58;31;43
306;304;1481541000;1481541120;3;58;32;43
304;302;1481541120;1481541180;3;58;33;43
302;300;1481541180;1481541300;3;58;34;43
300;1350;1481541300;1481541360;3;58;35;43
1350;290;1481541360;1481541420;3;58;36;43
1349;1348;1481516880;1481516940;3;59;1;29
1348;445;1481516940;1481517000;3;59;2;29
445;439;1481517000;1481517060;3;59;3;29
439;374;1481517060;1481517120;3;59;4;29
374;366;1481517120;1481517120;3;59;5;29
366;364;1481517120;1481517180;3;59;6;29
364;391;1481517180;1481517180;3;59;7;29
391;380;1481517180;1481517240;3;59;8;29
380;80;1481517240;1481517240;3;59;9;29
80;238;1481517240;1481517300;3;59;10;29
238;236;1481517300;1481517360;3;59;11;29
236;354;1481517360;1481517420;3;59;12;29
354;356;1481517420;1481517600;3;59;13;29
356;358;1481517600;1481517600;3;59;14;29
358;342;1481517600;1481517660;3;59;15;29
342;1130;1481517660;1481517840;3;59;16;29
1130;406;1481517840;1481517900;3;59;17;29
406;404;1481517900;1481517900;3;59;18;29
404;418;1481517900;1481517960;3;59;19;29
418;121;1481517960;1481518080;3;59;20;29
121;140;1481518080;1481518140;3;59;21;29
140;119;1481518140;1481518200;3;59;22;29
119;117;1481518200;1481518260;3;59;23;29
117;115;1481518260;1481518260;3;59;24;29
115;344;1481518260;1481518320;3;59;25;29
344;75;1481518320;1481518380;3;59;26;29
75;49;1481518380;1481518440;3;59;27;29
49;51;1481518440;1481518500;3;59;28;29
51;25;1481518500;1481519400;3;59;29;29
25;27;1481519400;1481519400;3;59;30;29
27;161;1481519400;1481519460;3;59;31;29
161;145;1481519460;1481519520;3;59;32;29
145;450;1481519520;1481519520;3;59;33;29
450;143;1481519520;1481519580;3;59;34;29
143;37;1481519580;1481519640;3;59;35;29
37;39;1481519640;1481519700;3;59;36;29
39;41;1481519700;1481519760;3;59;37;29
41;43;1481519760;1481519820;3;59;38;29
43;45;1481519820;1481519940;3;59;39;29
477;478;1481553240;1481553300;3;61;1;35
478;479;1481553300;1481553360;3;61;2;35
479;481;1481553360;1481553360;3;61;3;35
481;469;1481553360;1481553420;3;61;4;35
469;467;1481553420;1481553660;3;61;5;35
467;1143;1481553660;1481553720;3;61;6;35
1143;456;1481553720;1481553840;3;61;7;35
456;1132;1481553840;1481554020;3;61;8;35
1132;99;1481554020;1481554200;3;61;9;35
99;53;1481554200;1481554320;3;61;10;35
53;73;1481554320;1481554380;3;61;11;35
73;2;1481554380;1481554500;3;61;12;35
2;191;1481554500;1481554560;3;61;13;35
191;193;1481554560;1481554620;3;61;14;35
193;449;1481554620;1481554680;3;61;15;35
449;397;1481554680;1481554740;3;61;16;35
397;394;1481554740;1481554800;3;61;17;35
179;413;1481522400;1481522400;3;63;1;33
413;241;1481522400;1481522460;3;63;2;33
241;97;1481522460;1481522460;3;63;3;33
97;78;1481522460;1481522520;3;63;4;33
78;344;1481522520;1481522640;3;63;5;33
344;75;1481522640;1481522700;3;63;6;33
75;49;1481522700;1481522760;3;63;7;33
49;51;1481522760;1481522820;3;63;8;33
51;1;1481522820;1481523300;3;63;9;33
1;27;1481523300;1481523360;3;63;10;33
27;29;1481523360;1481523420;3;63;11;33
29;31;1481523420;1481523420;3;63;12;33
31;416;1481523420;1481523480;3;63;13;33
416;55;1481523480;1481523660;3;63;14;33
55;57;1481523660;1481523720;3;63;15;33
57;59;1481523720;1481523840;3;63;16;33
59;1334;1481523840;1481523840;3;63;17;33
1334;1336;1481523840;1481523900;3;63;18;33
1336;244;1481523900;1481523900;3;63;19;33
244;271;1481523900;1481523960;3;63;20;33
271;267;1481523960;1481524020;3;63;21;33
267;269;1481524020;1481524080;3;63;22;33
158;157;1481520900;1481520960;3;64;1;41
157;155;1481520960;1481520960;3;64;2;41
155;107;1481520960;1481521020;3;64;3;41
107;105;1481521020;1481521020;3;64;4;41
105;103;1481521020;1481521080;3;64;5;41
103;101;1481521080;1481521140;3;64;6;41
101;153;1481521140;1481521200;3;64;7;41
153;151;1481521200;1481521260;3;64;8;41
151;150;1481521260;1481521380;3;64;9;41
150;36;1481521380;1481521440;3;64;10;41
36;148;1481521440;1481521500;3;64;11;41
148;33;1481521500;1481521560;3;64;12;41
33;416;1481521560;1481521620;3;64;13;41
416;53;1481521620;1481521680;3;64;14;41
53;73;1481521680;1481521740;3;64;15;41
73;5;1481521740;1481522100;3;64;16;41
5;50;1481522100;1481522160;3;64;17;41
50;7;1481522160;1481522220;3;64;18;41
7;74;1481522220;1481522220;3;64;19;41
74;345;1481522220;1481522280;3;64;20;41
345;114;1481522280;1481522340;3;64;21;41
114;116;1481522340;1481522340;3;64;22;41
116;118;1481522340;1481522400;3;64;23;41
118;141;1481522400;1481522520;3;64;24;41
141;129;1481522520;1481522820;3;64;25;41
129;130;1481522820;1481522880;3;64;26;41
130;131;1481522880;1481522880;3;64;27;41
131;132;1481522880;1481522940;3;64;28;41
132;133;1481522940;1481523000;3;64;29;41
133;134;1481523000;1481523000;3;64;30;41
134;135;1481523000;1481523060;3;64;31;41
135;136;1481523060;1481523120;3;64;32;41
1329;1331;1481564700;1481564760;3;66;1;6
1331;361;1481564760;1481564760;3;66;2;6
361;390;1481564760;1481564820;3;66;3;6
390;388;1481564820;1481564820;3;66;4;6
388;351;1481564820;1481564880;3;66;5;6
351;349;1481564880;1481564940;3;66;6;6
349;347;1481564940;1481564940;3;66;7;6
347;340;1481564940;1481564940;3;66;8;6
340;338;1481564940;1481564940;3;66;9;6
338;336;1481564940;1481564940;3;66;10;6
336;334;1481564940;1481565000;3;66;11;6
334;332;1481565000;1481565060;3;66;12;6
332;330;1481565060;1481565060;3;66;13;6
330;328;1481565060;1481565120;3;66;14;6
328;326;1481565120;1481565120;3;66;15;6
326;324;1481565120;1481565180;3;66;16;6
324;342;1481565180;1481565240;3;66;17;6
342;322;1481565240;1481565420;3;66;18;6
322;320;1481565420;1481565480;3;66;19;6
320;318;1481565480;1481565480;3;66;20;6
318;1268;1481565480;1481565540;3;66;21;6
1268;316;1481565540;1481565600;3;66;22;6
316;282;1481565600;1481565660;3;66;23;6
282;281;1481565660;1481565660;3;66;24;6
281;279;1481565660;1481565720;3;66;25;6
279;277;1481565720;1481565780;3;66;26;6
277;275;1481565780;1481565780;3;66;27;6
275;273;1481565780;1481565780;3;66;28;6
273;203;1481565780;1481565780;3;66;29;6
203;201;1481565780;1481565840;3;66;30;6
201;140;1481565840;1481565960;3;66;31;6
140;119;1481565960;1481566020;3;66;32;6
119;117;1481566020;1481566080;3;66;33;6
117;115;1481566080;1481566080;3;66;34;6
115;344;1481566080;1481566140;3;66;35;6
344;75;1481566140;1481566140;3;66;36;6
75;49;1481566140;1481566200;3;66;37;6
49;51;1481566200;1481566260;3;66;38;6
51;26;1481566260;1481567400;3;66;39;6
26;66;1481567400;1481567460;3;66;40;6
66;54;1481567460;1481567520;3;66;41;6
54;71;1481567520;1481567640;3;66;42;6
71;69;1481567640;1481567700;3;66;43;6
69;67;1481567700;1481567700;3;66;44;6
67;63;1481567700;1481567760;3;66;45;6
63;61;1481567760;1481567760;3;66;46;6
61;244;1481567760;1481567820;3;66;47;6
244;246;1481567820;1481567820;3;66;48;6
246;248;1481567820;1481567880;3;66;49;6
248;251;1481567880;1481567880;3;66;50;6
251;252;1481567880;1481567940;3;66;51;6
252;254;1481567940;1481568000;3;66;52;6
254;256;1481568000;1481568000;3;66;53;6
256;234;1481568000;1481568780;3;66;54;6
234;232;1481568780;1481568840;3;66;55;6
232;229;1481568840;1481568840;3;66;56;6
229;228;1481568840;1481568840;3;66;57;6
5;50;1481553600;1481553660;3;67;1;5
50;7;1481553660;1481553660;3;67;2;5
7;74;1481553660;1481553720;3;67;3;5
74;345;1481553720;1481553720;3;67;4;5
345;114;1481553720;1481553780;3;67;5;5
114;116;1481553780;1481553780;3;67;6;5
116;118;1481553780;1481553840;3;67;7;5
118;139;1481553840;1481553900;3;67;8;5
139;200;1481553900;1481554020;3;67;9;5
200;202;1481554020;1481554080;3;67;10;5
202;272;1481554080;1481554140;3;67;11;5
272;274;1481554140;1481554140;3;67;12;5
274;276;1481554140;1481554200;3;67;13;5
276;434;1481554200;1481554260;3;67;14;5
434;310;1481554260;1481554320;3;67;15;5
310;312;1481554320;1481554320;3;67;16;5
312;284;1481554320;1481554380;3;67;17;5
284;308;1481554380;1481554440;3;67;18;5
308;306;1481554440;1481554500;3;67;19;5
306;304;1481554500;1481554500;3;67;20;5
304;302;1481554500;1481554560;3;67;21;5
302;300;1481554560;1481554620;3;67;22;5
300;298;1481554620;1481554680;3;67;23;5
298;296;1481554680;1481554680;3;67;24;5
296;286;1481554680;1481554740;3;67;25;5
286;290;1481554740;1481554740;3;67;26;5
290;292;1481554740;1481554740;3;67;27;5
292;294;1481554740;1481554740;3;67;28;5
294;359;1481554740;1481554800;3;67;29;5
359;378;1481554800;1481554800;3;67;30;5
378;354;1481554800;1481554860;3;67;31;5
354;356;1481554860;1481554980;3;67;32;5
113;112;1481532300;1481532300;3;68;1;44
112;110;1481532300;1481532360;3;68;2;44
110;107;1481532360;1481532360;3;68;3;44
107;105;1481532360;1481532420;3;68;4;44
105;103;1481532420;1481532420;3;68;5;44
103;101;1481532420;1481532420;3;68;6;44
101;153;1481532420;1481532480;3;68;7;44
153;151;1481532480;1481532540;3;68;8;44
151;150;1481532540;1481532540;3;68;9;44
150;36;1481532540;1481532600;3;68;10;44
36;148;1481532600;1481532600;3;68;11;44
148;33;1481532600;1481532660;3;68;12;44
33;48;1481532660;1481532660;3;68;13;44
48;30;1481532660;1481532720;3;68;14;44
30;28;1481532720;1481532720;3;68;15;44
28;3;1481532720;1481533500;3;68;16;44
3;191;1481533500;1481533500;3;68;17;44
191;193;1481533500;1481533560;3;68;18;44
193;15;1481533560;1481533620;3;68;19;44
15;195;1481533620;1481533680;3;68;20;44
195;198;1481533680;1481533680;3;68;21;44
198;120;1481533680;1481533860;3;68;22;44
120;122;1481533860;1481533860;3;68;23;44
122;123;1481533860;1481533920;3;68;24;44
123;125;1481533920;1481533980;3;68;25;44
125;127;1481533980;1481533980;3;68;26;44
127;129;1481533980;1481534400;3;68;27;44
129;130;1481534400;1481534460;3;68;28;44
130;131;1481534460;1481534520;3;68;29;44
131;132;1481534520;1481534520;3;68;30;44
132;133;1481534520;1481534580;3;68;31;44
133;134;1481534580;1481534580;3;68;32;44
134;135;1481534580;1481534640;3;68;33;44
135;136;1481534640;1481534700;3;68;34;44
136;137;1481534700;1481534700;3;68;35;44
137;138;1481534700;1481534760;3;68;36;44
6;50;1481532900;1481532960;3;71;1;7
50;7;1481532960;1481533020;3;71;2;7
