from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
49;2406;341;86.21848739495799;119;94:119
2344;2273;218;60.0;62;296:62
2344;1567;480;60.0;62;296:62
2345;1768;654;60.0;1;192:1
2345;2290;824;60.0;60;192:1,199:56,127:3
2345;2348;236;38.96103896103896;77;144:50,253:27
2345;2350;387;60.0;138;144:49,253:32,199:57
2345;1767;978;60.0;2;127:2
2346;2332;261;0.0;91;74:46,91:45
2347;2336;545;60.0;45;91:45
2347;2334;449;120.0;45;91:45
300;336;378;120.0;38;95:38
2098;2100;331;60.0;61;269:61
2098;2092;140;60.0;36;27:36
2098;2109;212;60.0;37;27:37
2098;2093;429;60.0;59;269:59
302;307;332;60.0;31;32:14,203:17
302;159;1186;120.0;37;32:14,203:23
303;254;258;60.0;93;17:41,4:52
303;287;208;60.0;93;17:42,4:51
304;300;161;0.0;38;95:38
2353;2284;772;60.0;45;91:45
2353;2349;1353;0.0;45;91:45
2354;2281;303;60.0;33;11:33
2354;2309;152;0.0;33;11:33
307;305;389;60.0;20;203:20
307;302;332;60.0;37;32:14,203:23
307;311;514;0.0;14;32:14
308;307;310;120.0;24;203:24
2357;2213;1159;60.0;35;225:35
2357;2359;343;60.0;32;225:32
2358;2360;350;60.0;33;204:11,205:21,286:1
311;307;514;60.0;14;32:14
311;1325;2203;240.0;14;32:14
312;284;234;60.0;93;17:41,4:52
312;326;413;111.61290322580645;93;17:42,4:51
314;2073;1671;120.0;20;203:20
314;308;413;60.0;24;203:24
316;1403;2608;240.0;7;53:7
316;107;1386;220.0;21;283:1,53:7,206:13
316;1211;4211;480.0;12;283:1,206:11
317;1009;640;180.0;27;253:27
317;252;511;120.0;32;253:32
2370;2376;519;60.0;19;193:19
2370;2372;303;60.0;29;193:20,38:9
2370;711;393;60.0;8;38:8
2372;1385;748;60.0;29;193:20,38:9
2372;2370;303;60.0;27;193:19,38:8
325;332;505;109.7872340425532;47;154:47
325;62;275;172.0;45;154:45
326;265;188;60.0;93;17:42,4:51
327;1008;351;58.285714285714285;140;144:50,154:46,143:44
327;1009;924;60.0;3;310:3
327;1358;647;111.42857142857143;140;144:49,154:44,310:2,143:45
2376;2364;103;60.0;20;193:20
2376;2374;578;60.0;19;193:19
329;587;374;47.27272727272727;66;155:66
329;580;308;60.0;64;155:64
330;331;213;60.0;95;19:44,188:51
330;269;267;111.42857142857143;91;19:41,188:50
331;336;273;0.0;95;19:44,188:51
331;330;213;8.571428571428571;91;19:41,188:50
2380;835;1717;180.0;20;58:20
2380;1315;1684;180.0;19;58:19
334;251;193;0.0;67;152:67
334;341;303;60.0;55;152:55
2383;2384;363;60.0;18;71:18
2383;363;1700;120.0;16;71:16
2384;2379;487;60.0;19;71:19
2384;2383;363;60.0;16;71:16
2385;1384;902;120.0;1;230:1
2385;2186;1559;120.0;9;64:9
2385;1084;2621;180.0;6;64:6
338;340;248;0.0;38;95:38
