from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
285;620;358;34.48717948717949;39;98:2,3:18,110:19
286;2710;350;23.75;16;4:16
287;2835;435;55.0;1;110:1
287;2796;421;25.0;36;49:15,97:21
288;115;323;129.0;1;80:1
289;2847;520;75.0;18;50:18
290;1833;316;43.38461538461539;65;17:14,29:51
292;1424;302;91.14285714285714;7;83:7
294;2202;250;28.194444444444443;36;49:15,97:21
298;82;573;49.784946236559136;93;131:28,44:1,133:5,134:8,55:51
298;2990;516;84.28571428571429;14;17:14
299;2802;296;69.16666666666667;36;49:16,97:20
302;159;430;37.26315789473684;38;1:1,101:1,24:7,88:1,107:15,108:1,13:8,46:4
303;445;390;56.774193548387096;31;80:1,83:14,4:16
305;2986;316;20.0;20;14:20
307;665;232;107.8;100;102:100
307;2405;172;16.25;8;90:8
310;2968;313;70.48076923076923;104;91:53,55:51
310;520;352;63.860759493670884;79;90:8,63:71
310;2046;447;53.51851851851852;135;1:3,37:42,107:15,108:1,13:7,46:5,88:1,19:1,24:7,120:6,29:45,101:2
312;77;349;68.07142857142857;140;35:1,10:4,27:11,140:124
313;1593;446;554.1666666666666;12;104:12
314;1448;92;25.99009900990099;101;112:50,109:51
315;2169;197;23.03921568627451;102;102:102
317;2287;331;33.75;28;137:15,41:3,51:8,73:2
318;2806;141;20.0;45;25:45
321;421;215;28.06122448979592;98;128:20,117:28,38:33,7:17
325;249;358;72.6978417266187;139;112:55,43:3,131:28,109:53
325;1395;484;450.0;4;134:4
325;1316;383;99.71428571428571;70;50:18,91:52
325;279;357;212.5;4;134:4
328;1272;314;41.474654377880185;217;112:51,133:3,2:3,91:53,36:1,131:28,134:4,43:3,44:1,50:19,109:51
329;2184;268;55.0;6;11:6
330;2364;364;38.75;16;16:16
332;1710;364;298.125;8;124:4,58:1,116:3
333;1833;134;45.714285714285715;7;83:7
333;1524;167;38.125;8;80:1,83:7
334;2020;319;30.5;170;16:18,49:19,115:2,54:21,97:26,8:19,25:45,125:17,64:3
334;118;312;44.32692307692308;52;85:28,119:24
336;1736;220;60.0;59;17:14,29:45
336;2449;505;76.29032258064517;31;80:1,83:14,4:16
336;211;237;73.80952380952381;42;37:42
338;2853;132;19.23076923076923;39;49:15,98:4,97:20
340;66;537;60.0;49;61:49
341;2681;542;40.0;7;83:7
343;808;169;32.38095238095238;63;10:1,131:11,109:51
344;1585;175;23.83495145631068;103;112:53,109:50
345;1323;249;35.55555555555556;135;1:3,37:42,107:15,108:1,13:7,46:5,88:1,19:1,24:7,120:6,29:45,101:2
349;400;149;25.808823529411764;68;90:4,35:64
350;1126;252;46.92513368983957;187;35:63,140:124
351;2769;578;23.72093023255814;43;49:19,97:24
352;1337;266;74.83176312247645;743;128:20,1:1,6:1,7:17,8:18,119:23,13:8,16:16,17:14,85:29,86:44,24:7,89:48,29:51,101:1,96:2,37:46,38:33,129:6,108:1,109:53,46:4,125:20,112:55,136:1,116:3,117:29,54:17,55:53,88:1,61:49,63:72
356;576;689;85.0;1;110:1
356;2796;630;40.0;4;98:4
358;525;589;72.0;5;32:4,80:1
359;1653;203;24.605263157894736;38;67:5,68:28,93:5
360;4;423;39.54545454545455;44;16:17,64:3,119:24
361;1848;260;25.0;31;43:3,131:28
361;2550;301;42.4537037037037;108;128:23,134:8,117:28,38:36,7:13
362;3060;270;20.0;21;14:21
364;581;543;63.17829457364341;129;98:4,51:8,5:9,102:73,121:8,137:10,41:3,122:5,92:9
365;592;503;51.04477611940298;67;17:14,83:2,29:51
365;117;617;73.5;6;80:1,83:5
366;448;263;52.333333333333336;90;131:14,140:1,94:3,63:72
366;1478;467;60.0;8;90:8
368;2086;163;35.10752688172043;93;90:8,131:14,63:71
369;2020;274;107.5;8;90:8
369;2469;334;39.31372549019608;51;85:28,119:23
374;671;671;84.35714285714286;70;17:14,74:16,28:40
375;457;150;32.35294117647059;51;63:51
375;1582;152;141.875;8;90:8
375;2286;275;30.0;34;9:34
376;200;202;35.0;48;64:3,25:45
377;1236;227;34.75728155339806;103;128:23,43:3,117:28,38:36,7:13
378;1917;309;100.63492063492063;126;90:4,140:122
378;2261;258;60.0;7;129:7
380;3016;216;55.41284403669725;109;90:8,61:51,63:50
385;2553;241;52.388888888888886;180;91:52,112:55,50:18,43:2,109:53
385;85;236;29.487179487179485;39;131:28,44:2,133:5,134:4
385;2999;237;60.0;6;11:6
389;2133;946;84.54545454545455;11;32:1,124:5,58:1,116:3,39:1
394;1449;264;33.73170731707317;41;1:3,101:2,24:7,88:1,107:15,108:1,13:7,46:5
396;755;567;62.4;25;106:1,78:24
397;670;294;36.80555555555556;144;131:28,133:5,134:8,55:51,44:1,61:51
398;1538;438;65.42857142857143;7;83:7
400;1917;433;53.529411764705884;68;90:4,35:64
401;1670;184;21.227272727272727;110;112:52,17:14,2:1,131:17,133:5,74:16,10:2,30:3
403;538;200;29.615384615384617;52;136:1,89:47,116:3,6:1
404;2650;337;25.0;71;16:1,49:18,119:23,64:3,97:26
405;599;739;102.85714285714286;7;83:7
408;638;558;88.28358208955224;67;131:14,55:53
408;543;474;60.0;14;131:14
410;2786;509;72.45098039215686;51;63:51
411;2366;216;26.83206106870229;131;98:6,51:8,5:9,102:73,121:8,137:10,41:3,122:5,92:9
412;1028;657;60.0;4;14:4
412;468;312;25.0;16;14:16
414;2478;342;43.96551724137931;29;104:12,69:13,103:4
414;2855;426;86.375;40;28:40
415;1468;301;30.240384615384617;104;128:23,134:4,117:28,38:36,7:13
